Author full names	Title	Link	Affiliations	Authors with affiliations
"Shakir, Mustafa (23390603300); Ahmad, Saeed (57701282300); Hannan, Sundas (57203093469); Ahmad, Bilal (57540598500); Aslam, Sohaib (57213892940); Rizwan, Muhammad (57217705073)"	Implementation of SVPWM based Multilevel Three Phase Inverter to Reduce THD	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152056909&doi=10.1109%2fIMCERT57083.2023.10075245&partnerID=40&md5=cbf2c64ef05c1777eb78d3d7b32f9147	"Superior University, Department of Electrical Engineering, Lahore, Pakistan; Department of Electrical and Power Generation Masood Textile Mills, Faisalabad, Pakistan; Department of Research and Development Smart Sunrays, Lahore, Pakistan; Crust Engineering, Lahore, Pakistan"	"Shakir M., Superior University, Department of Electrical Engineering, Lahore, Pakistan; Ahmad S., Department of Electrical and Power Generation Masood Textile Mills, Faisalabad, Pakistan; Hannan S., Department of Research and Development Smart Sunrays, Lahore, Pakistan; Ahmad B., Crust Engineering, Lahore, Pakistan; Aslam S., Superior University, Department of Electrical Engineering, Lahore, Pakistan; Rizwan M., Superior University, Department of Electrical Engineering, Lahore, Pakistan"
"Li, Meilian (57235396200); Asif, Muhammad (58226085900); Ali, Haidar (58633356600); Mahmood, Fizza (58590561000); Ali, Parvez (56158513100)"	Kirchhoff Index and Additive Kirchhoff Index Based on Multiplicative Degree for a Random Polyomino Chain	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152657246&doi=10.3390%2fsym15030718&partnerID=40&md5=2512c26616112b138336b1a5d4000055	"School of Mathematics and Information Engineering, Longyan University, Longyan, 364012, China; School of Mathematical Sciences, Xiamen University, Xiamen, 361005, China; Faculty of Sciences, The Superior University, Lahore, 54000, Pakistan; Department of Mathematics, Riphah International University, Faisalabad, 38000, Pakistan; Department of Mathematics, Government College Women University, Faisalabad, 38000, Pakistan; Department of Mechanical Engineering, College of Engineering, Qassim University, Unaizah, 56215, Saudi Arabia"	"Li M., School of Mathematics and Information Engineering, Longyan University, Longyan, 364012, China; Asif M., School of Mathematical Sciences, Xiamen University, Xiamen, 361005, China, Faculty of Sciences, The Superior University, Lahore, 54000, Pakistan; Ali H., Department of Mathematics, Riphah International University, Faisalabad, 38000, Pakistan; Mahmood F., Department of Mathematics, Government College Women University, Faisalabad, 38000, Pakistan; Ali P., Department of Mechanical Engineering, College of Engineering, Qassim University, Unaizah, 56215, Saudi Arabia"
"Manzoor, Saher (57217199762); Ashraf, Muhammad Waseem (7201371732); Tayyaba, Shahzadi (35811319900); Tariq, Muhammad Imran (57189302948); Hossain, M. Khalid (57194104114)"	"Recent Progress of Fabrication, Characterization, and Applications of Anodic Aluminum Oxide (AAO) Membrane: A Review"	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139871265&doi=10.32604%2fcmes.2022.022093&partnerID=40&md5=0126786c07c3acaecaf385b0358ba17e	"Department of Physics (Electronics), GC University, Lahore, 54000, Pakistan; Department of Computer Engineering, The University of Lahore, Lahore, 54000, Pakistan; Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Atomic Energy Research Establishment, Bangladesh Atomic Energy Commission, Dhaka, 1349, Bangladesh"	"Manzoor S., Department of Physics (Electronics), GC University, Lahore, 54000, Pakistan; Ashraf M.W., Department of Physics (Electronics), GC University, Lahore, 54000, Pakistan; Tayyaba S., Department of Computer Engineering, The University of Lahore, Lahore, 54000, Pakistan; Tariq M.I., Department of Computer Science, Superior University, Lahore, 54000, Pakistan; Hossain M.K., Atomic Energy Research Establishment, Bangladesh Atomic Energy Commission, Dhaka, 1349, Bangladesh"
"Nasim, Fawad (57324445500); Masood, Sohail (58157113700); Jaffar, Arfan (26654126000); Ahmad, Usman (57204023672); Rashid, Muhammad (57221707362)"	Intelligent Sound-Based Early Fault Detection System for Vehicles	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158880584&doi=10.32604%2fcsse.2023.034550&partnerID=40&md5=724c8eafa3844dd7cb0ddfde0c244156	"Superior University, Lahore, Pakistan; Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; National University of Technology, Islamabad, Pakistan"	"Nasim F., Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Masood S., Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Jaffar A., Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Ahmad U., Superior University, Lahore, Pakistan; Rashid M., National University of Technology, Islamabad, Pakistan"
"Tariq, Asadullah (57215870294); Salabi, Farag (58183716100); Serhani, Mohamed Adel (15925757100); Din, Irfan Ud (55804793300)"	NSoV: An Efficient SDVC Assisted Forwarding Model in NDN Based IoV	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152580297&doi=10.1007%2f978-3-031-28387-1_46&partnerID=40&md5=7c0d211933c717a8367e562cd324aef2	"College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; The Superior University, Lahore, 54000, Pakistan"	"Tariq A., College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; Salabi F., College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; Serhani M.A., College of Information Technology, United Arab Emirates University, Al Ain, United Arab Emirates; Din I.U., The Superior University, Lahore, 54000, Pakistan"
"Usman, Muhammad (57222760537); Ijaz Malik, Muhammad Ali (57217679790); Chaudhary, Tariq Nawaz (57207296160); Riaz, Fahid (56610065900); Raza, Sohaib (58176092200); Abubakar, Muhammad (58249996700); Ahmad Malik, Farrukh (58249290100); Muhammad Ahmad, Hafiz (58249521700); Fouad, Yasser (6603123645); Abbas, Muhammad Mujtaba (57218272046); Kalam, Muhammad Abul (55103352400)"	Comparative Assessment of Ethanol and Methanol–Ethanol Blends with Gasoline in SI Engine for Sustainable Development	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159270251&doi=10.3390%2fsu15097601&partnerID=40&md5=acb0a998278f58670ff90b654a8ee630	"Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Department of Mechanical Engineering, Superior University, Raiwind Road, Lahore, 54000, Pakistan; Mechanical Engineering Department, Abu Dhabi University, P.O. Box 59911, Abu Dhabi, United Arab Emirates; Department of Applied Mechanical Engineering, College of Applied Engineering, Muzahimiyah Branch, King Saud University, P.O. Box 800, Riyadh, 11421, Saudi Arabia; Department of Mechanical Engineering, University of Engineering and Technology (New Campus), Lahore, 54890, Pakistan; School of Civil and Environmental Engineering, FEIT, University of Technology Sydney, Ultimo, 2007, NSW, Australia"	"Usman M., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Ijaz Malik M.A., Department of Mechanical Engineering, Superior University, Raiwind Road, Lahore, 54000, Pakistan; Chaudhary T.N., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Riaz F., Mechanical Engineering Department, Abu Dhabi University, P.O. Box 59911, Abu Dhabi, United Arab Emirates; Raza S., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Abubakar M., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Ahmad Malik F., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Muhammad Ahmad H., Department of Mechanical Engineering, University of Engineering and Technology, Lahore, 54890, Pakistan; Fouad Y., Department of Applied Mechanical Engineering, College of Applied Engineering, Muzahimiyah Branch, King Saud University, P.O. Box 800, Riyadh, 11421, Saudi Arabia; Abbas M.M., Department of Mechanical Engineering, University of Engineering and Technology (New Campus), Lahore, 54890, Pakistan; Kalam M.A., School of Civil and Environmental Engineering, FEIT, University of Technology Sydney, Ultimo, 2007, NSW, Australia"
"Akram, Muhammad (56344642100); Iqbal, Muhammad Waseem (57194948912); Ashraf, M. Usman (57203054223); Arif, Erssa (57351930700); Alsubhi, Khalid (24823878100); Aljahdali, Hani Moaiteq (57192160630)"	Optimization of Interactive Videos Empowered the Experience of Learning Management System	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147326316&doi=10.32604%2fcsse.2023.034085&partnerID=40&md5=37dba5b574d865604575872198b63a65	"Department of Computer Science, Superior University Lahore, Lahore, 54000, Pakistan; Department of Software Engineering, Superior University Lahore, Lahore, 54000, Pakistan; Department of Computer Science, GC Women University, Sialkot, Pakistan; Department of Computer Science, King Abdulaziz University, Jeddah, Saudi Arabia; Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia"	"Akram M., Department of Computer Science, Superior University Lahore, Lahore, 54000, Pakistan; Iqbal M.W., Department of Software Engineering, Superior University Lahore, Lahore, 54000, Pakistan; Ashraf M.U., Department of Computer Science, GC Women University, Sialkot, Pakistan; Arif E., Department of Computer Science, Superior University Lahore, Lahore, 54000, Pakistan; Alsubhi K., Department of Computer Science, King Abdulaziz University, Jeddah, Saudi Arabia; Aljahdali H.M., Faculty of Computing and Information Technology, King Abdulaziz University, Jeddah, Saudi Arabia"
"Bakar Siddique, Muhammad Abu (56539458800); Asad, Adeel (57216410459); Asif, Rao M. (57191492950); Rehman, Ateeq Ur (57210246601); Sadiq, Muhammad Tariq (57211516602); Ullah, Inam (57213242608)"	Implementation of Incremental Conductance MPPT Algorithm with Integral Regulator by Using Boost Converter in Grid-Connected PV Array	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106225663&doi=10.1080%2f03772063.2021.1920481&partnerID=40&md5=b7d46a29c0cb1f724c341e00ab763525	"College of New Energy, China University of Petroleum, Qingdao, China; College of Control Science and Engineering, China University of Petroleum, Qingdao, China; Faculty of Electrical Engineering, The Superior College, University Campus, Lahore, Pakistan; Department of Electrical Engineering, Government College University, Lahore, Pakistan; Department of Electrical Engineering, The University of Lahore, Lahore, Pakistan; College of Internet of Things Engineering, Hohai University, Changzhou, 213022, China"	"Bakar Siddique M.A., College of New Energy, China University of Petroleum, Qingdao, China; Asad A., College of Control Science and Engineering, China University of Petroleum, Qingdao, China; Asif R.M., Faculty of Electrical Engineering, The Superior College, University Campus, Lahore, Pakistan; Rehman A.U., Department of Electrical Engineering, Government College University, Lahore, Pakistan; Sadiq M.T., Department of Electrical Engineering, The University of Lahore, Lahore, Pakistan; Ullah I., College of Internet of Things Engineering, Hohai University, Changzhou, 213022, China"
"Iqbal, Muhammad Waseem (57194948912); Issa, Ghassan F. (44761234700); Yousif, Muhammad (58296487600); Atif, Muhammad (57193614938)"	Detection and Replay of Distributed Denial of Service Attacks in Smart Cities Using a Hybrid Deep Learning Approach	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160743736&doi=10.1109%2fICBATS57792.2023.10111332&partnerID=40&md5=5bc9520e9122aff66c021dd9bc4e4224	"Superior University, Department of Software Engineering, Lahore, Pakistan; Skyline University College, School of Information Technology, Sharjah, United Arab Emirates; Department of Computer Science, NCBAE, Lahore, Pakistan; Applied Science Research Center, Applied Science Private University, Amman, 11937, Jordan"	"Iqbal M.W., Superior University, Department of Software Engineering, Lahore, Pakistan; Issa G.F., Skyline University College, School of Information Technology, Sharjah, United Arab Emirates; Yousif M., Department of Computer Science, NCBAE, Lahore, Pakistan, Applied Science Research Center, Applied Science Private University, Amman, 11937, Jordan; Atif M., Department of Computer Science, NCBAE, Lahore, Pakistan"
"Zeshan Shabbir, Muhammad (58297015400); Naseer, Iftikhar (57220188741); Akhter, Shamim (58297450700); Abubakar, Muhammad (58254725000); Issa, Ghassan F. (44761234700); Hassaan Mehmood, Muhammad (58297232200)"	Fake Twitter Followers Detection using Machine Learning Approach	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160742647&doi=10.1109%2fICBATS57792.2023.10111260&partnerID=40&md5=14ba0a38f57359d6b8305c12e16b6460	"Comsats University, Faculty of Information and Technology, Islamabad, Pakistan; The Superior University, Faculty of Computer Science & Information Technology, Lahore, Pakistan; Minhaj University, School of Library & Information Sciences, Lahore, Pakistan; Fast School of Computing, National University of Computer and Emerging Sciences, Lahore, Pakistan; Skyline University College, School of Information Technology, University City Sharjah, Sharjah, 1797, United Arab Emirates; NCBA&E, School of Computer Science, Lahore, Pakistan; Applied Science Private Universit, Applied Science Research Center, Amman, 11937, Jordan"	"Zeshan Shabbir M., Comsats University, Faculty of Information and Technology, Islamabad, Pakistan; Naseer I., The Superior University, Faculty of Computer Science & Information Technology, Lahore, Pakistan; Akhter S., Minhaj University, School of Library & Information Sciences, Lahore, Pakistan; Abubakar M., Fast School of Computing, National University of Computer and Emerging Sciences, Lahore, Pakistan; Issa G.F., Skyline University College, School of Information Technology, University City Sharjah, Sharjah, 1797, United Arab Emirates; Hassaan Mehmood M., NCBA&E, School of Computer Science, Lahore, Pakistan, Applied Science Private Universit, Applied Science Research Center, Amman, 11937, Jordan"
"Yang, Jiawei (57367519700); Chen, Shuhong (36670848600); Wang, Guojun (57223145800); Wang, Zijia (57189054352); Jie, Zhiyong (57444596600); Arif, Muhammad (56452459100)"	GFL-ALDPA: a gradient compression federated learning framework based on adaptive local differential privacy budget allocation	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169576136&doi=10.1007%2fs11042-023-16543-y&partnerID=40&md5=3e5de76fe1e02dde113e2ecf7e0b6b18	"School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Department of Computer Science, Superior University, Lahore, 54000, Pakistan"	"Yang J., School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Chen S., School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Wang G., School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Wang Z., School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Jie Z., School of Computer Science and Cy-ber Engineering, Guangzhou University, Guangzhou, 510006, China; Arif M., Department of Computer Science, Superior University, Lahore, 54000, Pakistan"
"Hamid, Khalid (57702518800); Iqbal, Muhammad Waseem (57194948912); Aqeel, Muhammad (57518502000); Liu, Xiangyong (57023412400); Arif, Muhammad (56452459100)"	Analysis of Techniques for Detection and Removal of Zero-Day Attacks (ZDA)	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151056156&doi=10.1007%2f978-981-99-0272-9_17&partnerID=40&md5=77b95d80c0965f1e2e2a69d5ff58a3f7	"Department of Software Engineering, The Superior University, Lahore, 54000, Pakistan; Department of Computer Science, The Superior University, Lahore, 54000, Pakistan; School of Computer Science and Cyber Engineering, Guangzhou University, Guangzhou, 510006, China"	"Hamid K., Department of Software Engineering, The Superior University, Lahore, 54000, Pakistan; Iqbal M.W., Department of Software Engineering, The Superior University, Lahore, 54000, Pakistan; Aqeel M., Department of Computer Science, The Superior University, Lahore, 54000, Pakistan; Liu X., School of Computer Science and Cyber Engineering, Guangzhou University, Guangzhou, 510006, China; Arif M., Department of Computer Science, The Superior University, Lahore, 54000, Pakistan"
"Iqbal, Muhammad Waseem (57194948912); Khaliq, Khowla (58296815900); Al-Dmour, Nidal A. (9334796400); Aqeel, Muhammad (57518502000); Ali, Nasir (58070620200); Hamid, K. (57702518800)"	Internet of Things (IoT) in Smart Cities: A Statistical Survey	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85160701737&doi=10.1109%2fICBATS57792.2023.10111206&partnerID=40&md5=fb7a93865b5484201b667a06a97d798b	"Superior University, Department of Software Engineering, Lahore, 54000, Pakistan; Superior University, Department of Computer Sciecnce, Lahore, 54000, Pakistan; Mutah University, College of Engineering, Department of Computer Engineering, Jordan; NCBA&E, School of Computer Science, Lahore, Pakistan; Applied Science Private University, Applied Science Research Center, Amman, 11937, Jordan"	"Iqbal M.W., Superior University, Department of Software Engineering, Lahore, 54000, Pakistan; Khaliq K., Superior University, Department of Computer Sciecnce, Lahore, 54000, Pakistan; Al-Dmour N.A., Mutah University, College of Engineering, Department of Computer Engineering, Jordan; Aqeel M., Superior University, Department of Computer Sciecnce, Lahore, 54000, Pakistan; Ali N., NCBA&E, School of Computer Science, Lahore, Pakistan, Applied Science Private University, Applied Science Research Center, Amman, 11937, Jordan; Hamid K., Superior University, Department of Computer Sciecnce, Lahore, 54000, Pakistan"
"Ahmad, Saeed (57701282300); Aslam, Sohaib (57213892940); Khalid, Salman (58175692900); Shabbir, Usman (58174754300); Qaiser, Muhammad (56428798800)"	Investigation of MPC for MIMO system in presence of both input and output constraints with relative parametric variation	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152075363&doi=10.1109%2fIMCERT57083.2023.10075329&partnerID=40&md5=1af2471cb3ced878d42dfd5703782f5f	"Masood Textime Mills Limited, Department of Electrical and Power Generation, Faisalabad, Pakistan; Superior University, Department of Electrical Engineering, Lahore, Pakistan"	"Ahmad S., Masood Textime Mills Limited, Department of Electrical and Power Generation, Faisalabad, Pakistan; Aslam S., Superior University, Department of Electrical Engineering, Lahore, Pakistan; Khalid S., Masood Textime Mills Limited, Department of Electrical and Power Generation, Faisalabad, Pakistan; Shabbir U., Masood Textime Mills Limited, Department of Electrical and Power Generation, Faisalabad, Pakistan; Qaiser M., Masood Textime Mills Limited, Department of Electrical and Power Generation, Faisalabad, Pakistan"
"Al-Muntaser, Bakil (58484187100); Mohamed, Mohamad Afendee (57194596063); Tuama, Ammar Yaseen (57192896802); Rana, Imran Ahmad (58572325700)"	Cybersecurity Advances in SCADA Systems Machine Learning-based Insider Threat Detection and Future Directions	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170640914&doi=10.14569%2fIJACSA.2023.0140835&partnerID=40&md5=266596d0880ddddc8008e161fc4880e8	"Faculty of Informatics and Computing, Universiti Sultan Zainal Abidin, Kuala Terengganu, Malaysia; College of Computer Science and Information Technology, University of Kirkuk, Iraq; Superior University, Lahore, Pakistan"	"Al-Muntaser B., Faculty of Informatics and Computing, Universiti Sultan Zainal Abidin, Kuala Terengganu, Malaysia; Mohamed M.A., Faculty of Informatics and Computing, Universiti Sultan Zainal Abidin, Kuala Terengganu, Malaysia; Tuama A.Y., College of Computer Science and Information Technology, University of Kirkuk, Iraq; Rana I.A., Superior University, Lahore, Pakistan"
"Shahzad, H.M. (58062317400); Bhatti, Sohail Masood (56730176600); Jaffar, Arfan (26654126000); Rashid, Muhammad (57221707362)"	A Multi-Modal Deep Learning Approach for Emotion Recognition	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146164306&doi=10.32604%2fiasc.2023.032525&partnerID=40&md5=690bc86c32e76397fa0730ab777250a8	"The Superior University, Lahore, Pakistan; National University of Technology, Islamabad, Pakistan; Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan"	"Shahzad H.M., The Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Bhatti S.M., The Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Jaffar A., The Superior University, Lahore, Pakistan, Intelligent Data Visual Computing Research (IDVCR), Lahore, Pakistan; Rashid M., National University of Technology, Islamabad, Pakistan"
"Rana, Muhammad Waqas (57410493000); Zhang, Sufang (9735536000); Yousaf, Adnan (38362658000)"	Project of CPEC on Pakistani TV Channels: Media Preferences and Project Understanding Influence awareness	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153876951&doi=10.1109%2fICSCA57840.2023.10087451&partnerID=40&md5=252ca58c32d15b2d371639b6b782f4aa	"School of Economics and Management, North China Electric Power University, Beijing, China; Superior University, Department of Mass Communication, Lahore, Pakistan; Superior University, Department of Electrical Engineering, Lahore, Pakistan"	"Rana M.W., School of Economics and Management, North China Electric Power University, Beijing, China, Superior University, Department of Mass Communication, Lahore, Pakistan; Zhang S., School of Economics and Management, North China Electric Power University, Beijing, China; Yousaf A., Superior University, Department of Electrical Engineering, Lahore, Pakistan"
"Hassan, Bilal (57222364154); Fiaz, Muhammad (57222109504); Sherazi, Hafiz Husnain Raza (56211125900); Butt, Usman Javed (57208528514)"	Annotated Pedestrians: A Dataset for Soft Biometrics Estimation for Varying Distances	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147298331&doi=10.1109%2fJSTSP.2023.3234494&partnerID=40&md5=907a0a6e4f724267bdcb00f42c18bd5f	"Northumbria University, Engineering and Environment, London, E1 7HT, United Kingdom; Superior University, Computer Science and Information Technology, Lahore, 54000, Pakistan; University of West London, School of Computing and Engineering, London, W5 5RF, United Kingdom; Brunel University London, Electronic and Computer Engineering, School of Information Systems Computing and Mathematics, Uxbridge, London, UB8 3PH, United Kingdom"	"Hassan B., Northumbria University, Engineering and Environment, London, E1 7HT, United Kingdom; Fiaz M., Superior University, Computer Science and Information Technology, Lahore, 54000, Pakistan; Sherazi H.H.R., University of West London, School of Computing and Engineering, London, W5 5RF, United Kingdom; Butt U.J., Brunel University London, Electronic and Computer Engineering, School of Information Systems Computing and Mathematics, Uxbridge, London, UB8 3PH, United Kingdom"
